sample_id,noise,p,state_syndrome,true_error,action,corrected_error,next_syndrome,reward,success
2695,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2696,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2697,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2698,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2699,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2700,bitflip,0.07,1110,IXIXI,YIIII,YXIXI,0101,-1,0
2701,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2702,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2703,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2704,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2705,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2706,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2707,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2708,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2709,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2710,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2711,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2712,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2713,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2714,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2715,bitflip,0.07,1110,IXIXI,YIIII,YXIXI,0101,-1,0
2716,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2717,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2718,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2719,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2720,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2721,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2722,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2723,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2724,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2725,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2726,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2727,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2728,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2729,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2730,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2731,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2732,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2733,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2734,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2735,bitflip,0.07,0101,IIIXX,YIIII,YIIXX,1110,-1,0
2736,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2737,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2738,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2739,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2740,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2741,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2742,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2743,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2744,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2745,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2746,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2747,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2748,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2749,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2750,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2751,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2752,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2753,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2754,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2755,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2756,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2757,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2758,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2759,bitflip,0.07,0111,IXXIX,IIIXI,IXXXX,0001,-1,0
2760,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2761,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2762,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2763,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2764,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2765,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2766,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2767,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2768,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2769,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2770,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2771,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2772,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2773,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2774,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2775,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2776,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2777,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2778,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2779,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2780,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2781,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2782,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2783,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2784,bitflip,0.07,1111,IIXIX,IXIII,IXXIX,0111,-1,0
2785,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2786,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2787,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2788,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2789,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2790,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2791,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2792,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2793,bitflip,0.07,1101,XIXII,YIIII,ZIXII,0110,-1,0
2794,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2795,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2796,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2797,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2798,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2799,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2800,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2801,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2802,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2803,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2804,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2805,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2806,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2807,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2808,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2809,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2810,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2811,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2812,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2813,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2814,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2815,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2816,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2817,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2818,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2819,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2820,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2821,bitflip,0.07,1001,XXIII,IIIZI,XXIZI,0000,-1,0
2822,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2823,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2824,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2825,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2826,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2827,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2828,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2829,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2830,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2831,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2832,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2833,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2834,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2835,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2836,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2837,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2838,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2839,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2840,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2841,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2842,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2843,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2844,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2845,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2846,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2847,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2848,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2849,bitflip,0.07,1001,XXIII,IIIZI,XXIZI,0000,-1,0
2850,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2851,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2852,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2853,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2854,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2855,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2856,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2857,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2858,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2859,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2860,bitflip,0.07,0101,IIIXX,YIIII,YIIXX,1110,-1,0
2861,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2862,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2863,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2864,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2865,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2866,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2867,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2868,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2869,bitflip,0.07,1111,IIXIX,IXIII,IXXIX,0111,-1,0
2870,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2871,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2872,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2873,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2874,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2875,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2876,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2877,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2878,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2879,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2880,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2881,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2882,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2883,bitflip,0.07,0111,IXXIX,IIIXI,IXXXX,0001,-1,0
2884,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2885,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2886,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2887,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2888,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2889,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2890,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2891,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2892,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2893,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2894,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2895,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2896,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2897,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2898,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2899,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2900,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2901,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2902,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2903,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2904,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2905,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2906,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2907,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2908,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2909,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2910,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2911,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2912,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2913,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2914,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2915,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2916,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2917,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2918,bitflip,0.07,1001,XXIII,IIIZI,XXIZI,0000,-1,0
2919,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2920,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2921,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2922,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2923,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2924,bitflip,0.07,1101,XIXII,YIIII,ZIXII,0110,-1,0
2925,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2926,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2927,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2928,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2929,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2930,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2931,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2932,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2933,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2934,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2935,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2936,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2937,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2938,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2939,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2940,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2941,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2942,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2943,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2944,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2945,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2946,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2947,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2948,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2949,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2950,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2951,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2952,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2953,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2954,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2955,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2956,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2957,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2958,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2959,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2960,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2961,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2962,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2963,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2964,bitflip,0.07,1100,IIXII,IYIII,IYXII,0001,-1,0
2965,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2966,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2967,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2968,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2969,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2970,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2971,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2972,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2973,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2974,bitflip,0.07,0001,XIIII,XIIII,IIIII,0000,1,1
2975,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2976,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2977,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2978,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2979,bitflip,0.07,0110,IIIXI,IIIXI,IIIII,0000,1,1
2980,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2981,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2982,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2983,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2984,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2985,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2986,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2987,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2988,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2989,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2990,bitflip,0.07,0011,IIIIX,IZIII,IZIIX,0110,-1,0
2991,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2992,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2993,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2994,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2995,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2996,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2997,bitflip,0.07,1000,IXIII,IXIII,IIIII,0000,1,1
2998,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
2999,bitflip,0.07,0000,IIIII,IIIII,IIIII,0000,1,1
